Age,Workclass,Final Weight,Education,Education Number of Years,Marital-status,Occupation,Relationship,Race,Sex,Capital-gain,Capital-loss,Hours-per-week,Native-country,Income,Age_original,combined_group,sample_weight,Race_Sex_combined,Age_Sex_combined
Young,?,331511,Some-college,10,Never-married,?,Own-child,White,Male,0,0,30,United-States,<=50K,18,Young_Some-college_Never-married_?_Own-child_White_Male_United-States,0.5,White_Male,Young_Male
Early-Middle,Private,195686,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,38,Early-Middle_Some-college_Married-civ-spouse_Craft-repair_Husband_White_Male_United-States,1.1776315789473684,White_Male,Early-Middle_Male
Young,Private,178244,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K,29,Young_HS-grad_Married-civ-spouse_Machine-op-inspct_Husband_White_Male_United-States,0.5405405405405406,White_Male,Young_Male
Young,Private,127833,HS-grad,9,Never-married,Adm-clerical,Own-child,Black,Female,0,0,40,United-States,<=50K,27,Young_HS-grad_Never-married_Adm-clerical_Own-child_Black_Female_United-States,0.5,Black_Female,Young_Female
Early-Middle,Private,269722,Masters,14,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K,36,Early-Middle_Masters_Married-civ-spouse_Other-service_Husband_White_Male_United-States,0.5,White_Male,Early-Middle_Male
Late-Middle,State-gov,136819,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,<=50K,55,Late-Middle_HS-grad_Married-civ-spouse_Protective-serv_Husband_White_Male_United-States,0.7962962962962963,White_Male,Late-Middle_Male
Young,Private,205604,5th-6th,3,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,30,Mexico,<=50K,22,Young_5th-6th_Never-married_Machine-op-inspct_Not-in-family_White_Male_Mexico,0.5,White_Male,Young_Male
Young,Private,132078,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K,28,Young_Bachelors_Never-married_Prof-specialty_Not-in-family_White_Female_United-States,0.5220588235294118,White_Female,Young_Female
Young,Private,234880,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,30,United-States,<=50K,20,Young_Some-college_Never-married_Sales_Own-child_White_Female_United-States,0.5,White_Female,Young_Female
Young,Private,196816,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,3908,0,40,United-States,<=50K,24,Young_Bachelors_Married-civ-spouse_Prof-specialty_Husband_White_Male_United-States,1.0543478260869563,White_Male,Young_Male
Early-Middle,Private,237943,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,50,United-States,>50K,36,Early-Middle_Masters_Married-civ-spouse_Exec-managerial_Husband_White_Male_United-States,0.5625,White_Male,Early-Middle_Male
Senior,Self-emp-inc,140852,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K,68,Senior_HS-grad_Married-civ-spouse_Sales_Husband_White_Male_United-States,0.6326530612244898,White_Male,Senior_Male
Late-Middle,Self-emp-not-inc,105614,HS-grad,9,Divorced,Sales,Not-in-family,White,Male,0,0,50,United-States,>50K,49,Late-Middle_HS-grad_Divorced_Sales_Not-in-family_White_Male_United-States,9.0,White_Male,Late-Middle_Male
Young,Private,83492,7th-8th,4,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,<=50K,18,Young_7th-8th_Never-married_Machine-op-inspct_Own-child_White_Male_United-States,0.5,White_Male,Young_Male
Late-Middle,Self-emp-not-inc,225772,Doctorate,16,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,60,United-States,>50K,50,Late-Middle_Doctorate_Divorced_Prof-specialty_Not-in-family_White_Female_United-States,0.875,White_Female,Late-Middle_Female
Early-Middle,Private,242713,12th,8,Separated,Priv-house-serv,Unmarried,Black,Female,0,0,40,United-States,<=50K,37,Early-Middle_12th_Separated_Priv-house-serv_Unmarried_Black_Female_United-States,0.5,Black_Female,Early-Middle_Female
Late-Middle,Private,355865,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K,60,Late-Middle_Masters_Married-civ-spouse_Exec-managerial_Husband_White_Male_United-States,0.55,White_Male,Late-Middle_Male
Early-Middle,Private,173316,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,43,Early-Middle_Some-college_Married-civ-spouse_Craft-repair_Husband_White_Male_United-States,0.8689320388349514,White_Male,Early-Middle_Male
Early-Middle,Self-emp-inc,35662,Doctorate,16,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,70,United-States,>50K,43,Early-Middle_Doctorate_Married-civ-spouse_Prof-specialty_Wife_White_Female_United-States,0.6111111111111112,White_Female,Early-Middle_Female
Young,Private,297246,11th,7,Never-married,Priv-house-serv,Own-child,White,Female,0,0,9,United-States,<=50K,17,Young_11th_Never-married_Priv-house-serv_Own-child_White_Female_United-States,0.5,White_Female,Young_Female
Early-Middle,Private,108945,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,50,United-States,<=50K,43,Early-Middle_Some-college_Never-married_Exec-managerial_Not-in-family_White_Female_United-States,0.5714285714285714,White_Female,Early-Middle_Female
Early-Middle,Private,112158,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,26,?,<=50K,39,Early-Middle_Some-college_Married-civ-spouse_Sales_Husband_White_Male_?,1.0,White_Male,Early-Middle_Male
Young,Self-emp-not-inc,57298,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,15,United-States,<=50K,21,Young_Some-college_Never-married_Adm-clerical_Own-child_White_Female_United-States,0.5,White_Female,Young_Female
Early-Middle,Self-emp-not-inc,115323,Doctorate,16,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,7,?,<=50K,42,Early-Middle_Doctorate_Never-married_Prof-specialty_Not-in-family_White_Male_?,1.0,White_Male,Early-Middle_Male
Late-Middle,Self-emp-not-inc,164582,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,7298,0,60,United-States,>50K,48,Late-Middle_Some-college_Married-civ-spouse_Farming-fishing_Husband_White_Male_United-States,2.15,White_Male,Late-Middle_Male
Late-Middle,Private,295067,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,14084,0,45,United-States,>50K,56,Late-Middle_Bachelors_Never-married_Exec-managerial_Not-in-family_White_Male_United-States,1.1428571428571428,White_Male,Late-Middle_Male
Young,Private,177265,Assoc-acdm,12,Never-married,Other-service,Own-child,White,Female,0,0,30,United-States,<=50K,21,Young_Assoc-acdm_Never-married_Other-service_Own-child_White_Female_United-States,0.5,White_Female,Young_Female
Young,Local-gov,336543,Assoc-acdm,12,Married-civ-spouse,Protective-serv,Husband,Asian-Pac-Islander,Male,0,0,40,Hong,>50K,28,Young_Assoc-acdm_Married-civ-spouse_Protective-serv_Husband_Asian-Pac-Islander_Male_Hong,0.5,Asian-Pac-Islander_Male,Young_Male
Early-Middle,Self-emp-not-inc,52870,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,39,Early-Middle_HS-grad_Married-civ-spouse_Craft-repair_Husband_White_Male_United-States,1.542,White_Male,Early-Middle_Male
Early-Middle,Private,316820,7th-8th,4,Married-civ-spouse,Sales,Husband,White,Male,4064,0,40,United-States,<=50K,40,Early-Middle_7th-8th_Married-civ-spouse_Sales_Husband_White_Male_United-States,0.6666666666666666,White_Male,Early-Middle_Male
Early-Middle,Local-gov,200153,Assoc-acdm,12,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K,38,Early-Middle_Assoc-acdm_Never-married_Prof-specialty_Not-in-family_White_Male_United-States,0.7142857142857143,White_Male,Early-Middle_Male
Late-Middle,Private,453067,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,36,United-States,>50K,59,Late-Middle_Some-college_Married-civ-spouse_Prof-specialty_Husband_White_Male_United-States,0.875,White_Male,Late-Middle_Male
Late-Middle,Federal-gov,27166,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,<=50K,51,Late-Middle_HS-grad_Married-civ-spouse_Tech-support_Husband_White_Male_United-States,1.0,White_Male,Late-Middle_Male
Young,Private,299598,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,16,United-States,<=50K,19,Young_HS-grad_Never-married_Handlers-cleaners_Own-child_White_Male_United-States,0.5,White_Male,Young_Male
Young,Private,122048,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,<=50K,23,Young_HS-grad_Never-married_Machine-op-inspct_Not-in-family_White_Female_United-States,0.5,White_Female,Young_Female
Early-Middle,Private,345277,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K,31,Early-Middle_Bachelors_Divorced_Prof-specialty_Not-in-family_White_Female_United-States,0.6666666666666666,White_Female,Early-Middle_Female
Early-Middle,Private,113147,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,40,United-States,<=50K,42,Early-Middle_Assoc-acdm_Married-civ-spouse_Prof-specialty_Husband_Black_Male_United-States,0.75,Black_Male,Early-Middle_Male
Early-Middle,Private,34007,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,43,Early-Middle_HS-grad_Married-civ-spouse_Craft-repair_Husband_White_Male_United-States,1.542,White_Male,Early-Middle_Male
Early-Middle,Private,255014,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,55,United-States,>50K,45,Early-Middle_Some-college_Married-civ-spouse_Craft-repair_Husband_White_Male_United-States,1.1776315789473684,White_Male,Early-Middle_Male
Early-Middle,Private,152667,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,35,United-States,<=50K,34,Early-Middle_Some-college_Married-civ-spouse_Machine-op-inspct_Husband_White_Male_United-States,0.7426470588235294,White_Male,Early-Middle_Male
Young,Private,231053,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,30,United-States,<=50K,21,Young_HS-grad_Never-married_Machine-op-inspct_Own-child_White_Male_United-States,0.5,White_Male,Young_Male
Early-Middle,Private,103651,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K,34,Early-Middle_Some-college_Married-civ-spouse_Exec-managerial_Husband_White_Male_United-States,0.8412162162162162,White_Male,Early-Middle_Male
Late-Middle,Self-emp-inc,124137,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K,55,Late-Middle_Some-college_Married-civ-spouse_Sales_Husband_White_Male_United-States,0.9817073170731708,White_Male,Late-Middle_Male
Young,Private,198183,Assoc-voc,11,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K,30,Young_Assoc-voc_Never-married_Prof-specialty_Not-in-family_White_Female_United-States,0.5,White_Female,Young_Female
Young,Private,183627,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,3137,0,48,Ireland,<=50K,29,Young_HS-grad_Married-civ-spouse_Machine-op-inspct_Husband_White_Male_Ireland,1.0,White_Male,Young_Male
Young,Private,466458,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,20,United-States,<=50K,19,Young_Some-college_Never-married_Adm-clerical_Own-child_White_Female_United-States,0.5,White_Female,Young_Female
Early-Middle,Self-emp-not-inc,114396,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,35,United-States,<=50K,45,Early-Middle_Bachelors_Divorced_Prof-specialty_Not-in-family_White_Male_United-States,0.6590909090909091,White_Male,Early-Middle_Male
Early-Middle,Private,186376,Bachelors,13,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,0,0,72,Philippines,>50K,42,Early-Middle_Bachelors_Married-civ-spouse_Other-service_Husband_Asian-Pac-Islander_Male_Philippines,0.5,Asian-Pac-Islander_Male,Early-Middle_Male
Early-Middle,Private,290964,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,0,1590,40,United-States,<=50K,32,Early-Middle_Bachelors_Never-married_Sales_Not-in-family_White_Female_United-States,0.6136363636363636,White_Female,Early-Middle_Female
Senior,Self-emp-not-inc,282095,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,<=50K,90,Senior_Some-college_Married-civ-spouse_Farming-fishing_Husband_White_Male_United-States,0.5,White_Male,Senior_Male
Early-Middle,State-gov,244974,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,44,United-States,>50K,44,Early-Middle_Bachelors_Married-civ-spouse_Protective-serv_Husband_White_Male_United-States,0.8095238095238095,White_Male,Early-Middle_Male
Early-Middle,Self-emp-not-inc,114691,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K,34,Early-Middle_HS-grad_Married-civ-spouse_Prof-specialty_Husband_White_Male_United-States,1.065217391304348,White_Male,Early-Middle_Male
Early-Middle,Private,107160,12th,8,Separated,Other-service,Not-in-family,White,Female,0,0,30,United-States,<=50K,35,Early-Middle_12th_Separated_Other-service_Not-in-family_White_Female_United-States,0.5,White_Female,Early-Middle_Female
Early-Middle,Self-emp-not-inc,142573,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,25,United-States,<=50K,39,Early-Middle_Some-college_Never-married_Craft-repair_Not-in-family_White_Male_United-States,0.5232558139534884,White_Male,Early-Middle_Male
Young,Private,203833,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Black,Male,0,0,40,United-States,<=50K,29,Young_Bachelors_Never-married_Prof-specialty_Not-in-family_Black_Male_United-States,0.625,Black_Male,Young_Male
Young,Private,47791,HS-grad,9,Never-married,Other-service,Unmarried,White,Female,0,0,32,United-States,<=50K,24,Young_HS-grad_Never-married_Other-service_Unmarried_White_Female_United-States,0.5,White_Female,Young_Female
Late-Middle,Private,133729,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,17,United-States,<=50K,49,Late-Middle_Some-college_Married-civ-spouse_Other-service_Husband_White_Male_United-States,0.8611111111111112,White_Male,Late-Middle_Male
Late-Middle,Self-emp-not-inc,135339,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,40,?,>50K,52,Late-Middle_Some-college_Married-civ-spouse_Craft-repair_Husband_Asian-Pac-Islander_Male_?,0.5,Asian-Pac-Islander_Male,Late-Middle_Male
Late-Middle,Private,135803,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,15024,0,60,South,>50K,54,Late-Middle_Bachelors_Married-civ-spouse_Exec-managerial_Husband_Asian-Pac-Islander_Male_South,1.0,Asian-Pac-Islander_Male,Late-Middle_Male
Early-Middle,Private,128591,9th,5,Divorced,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,<=50K,31,Early-Middle_9th_Divorced_Transport-moving_Not-in-family_White_Male_United-States,0.5,White_Male,Early-Middle_Male
Early-Middle,Private,133853,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,50,United-States,<=50K,44,Early-Middle_Some-college_Divorced_Exec-managerial_Not-in-family_White_Female_United-States,0.5892857142857143,White_Female,Early-Middle_Female
Young,?,137363,Some-college,10,Never-married,?,Own-child,White,Female,0,0,30,United-States,<=50K,18,Young_Some-college_Never-married_?_Own-child_White_Female_United-States,0.5,White_Female,Young_Female
Young,Self-emp-not-inc,243569,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K,27,Young_HS-grad_Married-civ-spouse_Sales_Husband_White_Male_United-States,0.5952380952380952,White_Male,Young_Male
Young,Private,119156,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,<=50K,24,Young_HS-grad_Never-married_Handlers-cleaners_Own-child_White_Male_United-States,0.5,White_Male,Young_Male
Young,Private,391114,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,60,United-States,<=50K,30,Young_HS-grad_Married-civ-spouse_Handlers-cleaners_Husband_White_Male_United-States,0.5416666666666666,White_Male,Young_Male
Young,Private,252506,Some-college,10,Divorced,Exec-managerial,Own-child,White,Female,0,0,40,United-States,<=50K,27,Young_Some-college_Divorced_Exec-managerial_Own-child_White_Female_United-States,0.5,White_Female,Young_Female
Early-Middle,State-gov,117503,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,20,Italy,<=50K,34,Early-Middle_Bachelors_Married-civ-spouse_Adm-clerical_Husband_White_Male_Italy,0.5,White_Male,Early-Middle_Male
Young,State-gov,117833,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,19,United-States,<=50K,25,Young_Some-college_Married-civ-spouse_Exec-managerial_Wife_White_Female_United-States,0.55,White_Female,Young_Female
Early-Middle,Private,294183,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,<=50K,39,Early-Middle_HS-grad_Divorced_Exec-managerial_Unmarried_White_Female_United-States,0.5675675675675675,White_Female,Early-Middle_Female
Young,Private,394927,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,>50K,28,Young_Some-college_Married-civ-spouse_Tech-support_Husband_White_Male_United-States,1.5,White_Male,Young_Male
Late-Middle,Self-emp-not-inc,259323,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,70,United-States,<=50K,51,Late-Middle_HS-grad_Married-civ-spouse_Craft-repair_Husband_White_Male_United-States,0.8817829457364341,White_Male,Late-Middle_Male
Young,?,207988,HS-grad,9,Married-civ-spouse,?,Other-relative,White,Female,0,0,35,United-States,<=50K,21,Young_HS-grad_Married-civ-spouse_?_Other-relative_White_Female_United-States,0.5,White_Female,Young_Female
Early-Middle,Private,96635,Some-college,10,Never-married,Sales,Not-in-family,Asian-Pac-Islander,Male,0,0,26,South,<=50K,33,Early-Middle_Some-college_Never-married_Sales_Not-in-family_Asian-Pac-Islander_Male_South,0.5,Asian-Pac-Islander_Male,Early-Middle_Male
Young,Private,192283,Assoc-voc,11,Never-married,Handlers-cleaners,Own-child,White,Female,0,0,38,United-States,<=50K,27,Young_Assoc-voc_Never-married_Handlers-cleaners_Own-child_White_Female_United-States,0.5,White_Female,Young_Female
